SMILES
CC1(C)S[C@@H]2[C@H](NC(=O)COc3ccccc3)C(=O)N2[C@H]1C(=O)O
CC(=O)OCC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)Cc3cccs3)[C@H]2SC1
CCCCCCCCCCCCCCCCOP(=O)([O-])OCC[N+](C)(C)C
CC(=O)NC[C@H]1CN(c2ccc(N3CCOCC3)c(F)c2)C(=O)O1
C[N+]12CCC(CC1)C(OC(=O)C(O)(c1ccccc1)c1ccccc1)C2
C[C@@H](O)[C@H]1C(=O)N2C(C(=O)O)=C(S[C@@H]3CN[C@H](C(=O)N(C)C)C3)[C@H](C)[C@H]12
O=c1n(CCCN2CCN(c3cccc(Cl)c3)CC2)nc2ccccn12
CCc1cccc2c3c([nH]c12)C(CC)(CC(=O)O)OCC3
O=C(Nc1cccc2c(=O)cc(-c3nnn[nH]3)oc12)c1ccc(OCCCCc2ccccc2)cc1
c1ccc2[nH]c(-c3cscn3)nc2c1
CCCCCCOc1nsnc1C1=CCCN(C)C1
CN(C/C=C/c1ccccc1)Cc1cccc2ccccc12
CC(=O)CCCCn1c(=O)c2c(ncn2C)n(C)c1=O
CN(C)CCC=C1c2ccccc2CCc2ccccc21
CNS(=O)(=O)Cc1ccc2[nH]cc(CCN(C)C)c2c1
CCCNCC(O)COc1ccccc1C(=O)CCc1ccccc1
C[C@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CO
CCCCc1oc2ccccc2c1C(=O)c1cc(I)c(OCCN(CC)CC)c(I)c1
CCC(=O)N(c1ccccc1)C1(COC)CCN(CCn2nnn(CC)c2=O)CC1
C[C@]12C=CC(=O)C=C1CC[C@@H]1[C@@H]2C(=O)C[C@@]2(C)[C@H]1CC[C@]2(O)C(=O)CO
CCN(C)C(=O)Oc1cccc([C@H](C)N(C)C)c1
COc1ccc(C(CN(C)C)C2(O)CCCCC2)cc1
Cc1cn([C@H]2C[C@H](N=[N+]=[N-])[C@@H](CO)O2)c(=O)[nH]c1=O
C[C@@H](c1ncncc1F)[C@](O)(Cn1cncn1)c1ccc(F)cc1F
CN1CCCC(n2nc(Cc3ccc(Cl)cc3)c3ccccc3c2=O)CC1
CCN(CC)CCNC(=O)c1ccc(N)cc1
CNCC[C@@H](Oc1ccccc1C)c1ccccc1
CCCC(=O)Nc1ccc(OCC(O)CNC(C)C)c(C(C)=O)c1
CC(CN1c2ccccc2Sc2ccccc21)N(C)C
C[C@]12C=CC(=O)C=C1CC[C@@H]1[C@@H]2[C@@H](O)C[C@@]2(C)[C@H]1CC[C@]2(O)C(=O)CO
CC(CN(C)C)CN1c2ccccc2CCc2ccccc21
CC(C)NCC(O)COc1ccc(COCCOC(C)C)cc1
Nc1cc(Cl)c(N=C2NCCN2)c(Cl)c1
CN1CCN(C(c2ccccc2)c2ccccc2)CC1
OC(CNCC(O)C1CCc2cc(F)ccc2O1)C1CCc2cc(F)ccc2O1
C[C@H]1C[C@@H]2[C@H]([C@@H](O)C[C@@]3(C)[C@H]2CC[C@]3(O)C(=O)CO)[C@@]2(C)C=CC(=O)C=C12
CCC(=O)C(CC(C)N(C)C)(c1ccccc1)c1ccccc1
O=C(NCC1CCCCN1)c1cc(OCC(F)(F)F)ccc1OCC(F)(F)F
Clc1cccc(Cl)c1NC1=NCCN1
CN1CCN2c3ncccc3Cc3ccccc3C2C1
Cc1ncc2n1-c1ccc(Cl)cc1C(c1ccccc1F)=NC2
C[C@]12CC[C@@H]3c4ccc(O)cc4CC[C@H]3[C@@H]1CC[C@@H]2O
CN(C)CCOC(c1ccccc1)c1ccccc1
CCC(=O)N(c1ccccc1)C1(COC)CCN(CCc2cccs2)CC1
COc1ccc2c3c1O[C@H]1C[C@@H](O)C=C[C@@]31CCN(C)C2
NC12CC3CC(CC(C3)C1)C2
Cc1nnc2n1-c1ccc(Cl)cc1C(c1ccccc1)=NC2
CNCCCC12CCC(c3ccccc31)c1ccccc12
O=C(O)P(=O)(O)O
CC(=O)OCC[N+](C)(C)C
Cc1ncc([N+](=O)[O-])n1CCO
CNCCCC1c2ccccc2C=Cc2ccccc21
CN(C)CCC=C1c2ccccc2C=Cc2ccccc21
S=P(N1CC1)(N1CC1)N1CC1
CC(C)OC(=O)C(C)(C)Oc1ccc(C(=O)c2ccc(Cl)cc2)cc1
C#CCN(C)Cc1ccccc1
NCCCC(O)(P(=O)([O-])O)P(=O)(O)O.[Na+]
C[C@H](N)[C@H](O)c1ccc(O)c(O)c1
CNC[C@H](O)c1ccc(O)c(O)c1
N[C@@H](C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(Cl)CS[C@H]12)c1ccccc1
CCOC(=O)c1cncn1[C@H](C)c1ccccc1
CCN(CC)Cc1cc(Nc2ccnc3cc(Cl)ccc23)ccc1O
CCN(CC)C(=O)N1CCN(C)CC1
COC(=O)Nc1nc2cc(C(=O)c3ccccc3)ccc2[nH]1
O=C(O)Cc1ccccc1Nc1c(Cl)cccc1Cl
Cc1cccc(Nc2ccccc2C(=O)O)c1C
CCC(=O)N(c1ccccc1)C1CCN(CCc2ccccc2)CC1.O=C(O)CC(O)(CC(=O)O)C(=O)O
OC[C@@H](O)[C@@H](O)[C@H](O)[C@H](O)CO
CC[C@H](C)C(=O)O[C@H]1C[C@H](O)C=C2C=C[C@H](C)[C@H](CC[C@@H](O)C[C@@H](O)CC(=O)[O-])[C@H]21.[Na+]
C#C[C@]1(O)CC[C@H]2[C@@H]3CCc4cc(O)ccc4[C@H]3CC[C@@]21C
Nc1ccncc1
OCC(O)CO
CN1C(=O)OC(C)(C)C1=O
CCC1(C)CC(=O)NC1=O
CN1C(=O)CC(C)(c2ccccc2)C1=O
CCCCNc1ccc(C(=O)OCCN(C)C)cc1
Nc1ccc(S(=O)(=O)Nc2ccccn2)cc1
NCC(CC(=O)O)c1ccc(Cl)cc1
CCN1CCN(C(=O)N[C@@H](C(=O)N[C@@H]2C(=O)N3[C@@H]2SC(C)(C)[C@@H]3C(=O)O)c2ccccc2)C(=O)C1=O
C[N+](C)(C)CCOC(=O)CCC(=O)OCC[N+](C)(C)C
Nc1ccc(O)c(C(=O)O)c1
CC1=C(/C=C/C(C)=C\C=C\C(C)=C\C(=O)O)C(C)(C)CCC1
CCCCCCCCCCCCCCCCO
C[C@H](Cc1cc2c(c(C(N)=O)c1)N(CCCO)CC2)NCCOc1ccccc1OCC(F)(F)F
C[N+](C)(C)CCO.[Cl-]
COc1cc2nc(N3CCN(C(=O)C4COc5ccccc5O4)CC3)nc(N)c2cc1OC
COc1cc2/c(=N/c3ccc(Br)cc3F)nc[nH]c2cc1OCC1CCN(C)CC1
CC1(C)CCC(C)(C)c2cc(NC(=O)c3ccc(C(=O)O)cc3)ccc21
O=C1Cc2cc(CCN3CCN(c4nsc5ccccc45)CC3)c(Cl)cc2N1
COc1cc2nc(N(C)CCCNC(=O)C3CCCO3)nc(N)c2cc1OC
CC(C)(C)NC(=O)[C@H]1CC[C@H]2[C@@H]3CC[C@H]4NC(=O)C=C[C@]4(C)[C@H]3CC[C@]12C
O=C1c2ccccc2C(=O)C1c1ccccc1
COc1ccc(C2C(=O)c3ccccc3C2=O)cc1
C=C1[C@H](CO)[C@@H](O)C[C@@H]1n1cnc2c(=O)[nH]c(N)nc21
Nc1ccn([C@@H]2CS[C@H](CO)O2)c(=O)n1
CC(C)(C)NCC(O)c1ccc(O)c(CO)c1
Cc1cc2c(s1)Nc1ccccc1N=C2N1CCN(C)CC1
OCCOCCN1CCN(C2=Nc3ccccc3Sc3ccccc32)CC1
CC(=O)O[C@]1(C(C)=O)CC[C@H]2[C@@H]3C[C@H](C)C4=CC(=O)CC[C@]4(C)[C@H]3CC[C@@]21C
C/C(=C\C(=O)OCCCCCCCCC(=O)O)C[C@@H]1OC[C@H](C[C@@H]2O[C@H]2[C@@H](C)[C@H](C)O)[C@@H](O)[C@H]1O
OCc1ccccc1
COc1ccccc1OCCNCC(O)COc1cccc2[nH]c3ccccc3c12
OCCN1CCN(CCCN2c3ccccc3Sc3ccc(C(F)(F)F)cc32)CC1
Nc1nc2[nH]cnc2c(=S)[nH]1
CN1CCN(CCCN2c3ccccc3Sc3ccc(Cl)cc32)CC1
Cc1cccc(C)c1OCC(=O)N[C@@H](Cc1ccccc1)[C@@H](O)C[C@H](Cc1ccccc1)NC(=O)[C@H](C(C)C)N1CCCNC1=O
O=[N+]([O-])OCC(CO[N+](=O)[O-])O[N+](=O)[O-]
CC(=O)NO
CCCC(C)C1(CC)C(=O)[N-]C(=S)NC1=O.[Na+]
C=CCC1(C(C)C#CCC)C(=O)N=C([O-])N(C)C1=O.[Na+]
Nc1nnc(-c2cccc(Cl)c2Cl)c(N)n1
CNC1(c2ccccc2Cl)CCCCC1=O
Nc1nc2ccc(OC(F)(F)F)cc2s1
CCCc1c2oc(C(=O)O)cc(=O)c2cc2c(=O)cc(C(=O)O)n(CC)c12
C[n+]1ccccc1/C=N/O.[Cl-]
NS(=O)(=O)Cc1noc2ccccc12
CC(COc1ccccc1)N(CCCl)Cc1ccccc1
O=C([O-])P(=O)([O-])[O-].[Na+].[Na+].[Na+]
O=C1CN2Cc3c(ccc(Cl)c3Cl)N=C2N1
c1ccc2c(CC3=NCCN3)cccc2c1
Cc1cc(C(C)(C)C)c(O)c(C)c1CC1=NCCN1
N=C(N)NCCN1CCCCCCC1
CC1(C)C[C@@H]1C(=O)N/C(=C\CCCCSC[C@H](N)C(=O)O)C(=O)O
c1ccc(CC2=NCCN2)cc1
N[C@@H]1CONC1=O
C[C@@H](O)[C@H]1C(=O)N2C(C(=O)O)=C(SCCNC=N)C[C@H]12
NCC(=O)O
O=C(O)[C@H]1/C(=C/CO)O[C@@H]2CC(=O)N21
Cc1cccc([C@H](C)c2c[nH]cn2)c1C
CN1CC(=O)N2[C@H](c3ccc4c(c3)OCO4)c3[nH]c4ccccc4c3C[C@@H]2C1=O
Oc1ccc2c(c1)[C@@]13CCCC[C@@]1(O)[C@@H](C2)N(CC1CCC1)CC3
O=C(O)CN(CCN(CC(=O)O)CC(=O)O)CCN(CC(=O)O)CC(=O)O
OC1(c2ccc(Cl)cc2)c2ccccc2C2=NCCN21
CCCCNC(=O)NS(=O)(=O)c1ccc(C)cc1
CC(C)[C@H]1CC[C@H](C(=O)N[C@H](Cc2ccccc2)C(=O)O)CC1
Cc1nnc2n1-c1sc(Br)cc1C(c1ccccc1Cl)=NC2
CC/C(=C(\c1ccccc1)c1ccc(OCCN(C)C)cc1)c1ccccc1.O=C(O)CC(O)(CC(=O)O)C(=O)O
CC(C)(O)c1ccccc1CC[C@@H](SCC1(CC(=O)O)CC1)c1cccc(/C=C/c2ccc3ccc(Cl)cc3n2)c1
O=c1[nH]c(=O)n([C@H]2C[C@H](O)[C@@H](CO)O2)cc1I
Nc1ccn(C[C@@H](CO)OCP(=O)(O)O)c(=O)n1
COC(=O)C(c1ccccc1)C1CCCCN1
Clc1ccc2c(c1)C(c1ccccc1)=NCc1nncn1-2
CN1C(=O)CC(c2ccccc2)C1=O
CN(Cc1cnc2nc(N)nc(N)c2n1)c1ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc1
CC1(C)CC(=O)N(CCCCN2CCN(c3ncccn3)CC2)C(=O)C1
O=C1CCc2cc(OCCCCc3nnnn3C3CCCCC3)ccc2N1
Nc1cc(N2CCCCC2)nc(N)[n+]1[O-]
COc1ccc2cc([C@H](C)C(=O)O)ccc2c1
OC(c1cc(C(F)(F)F)nc2c(C(F)(F)F)cccc12)C1CCCCN1
Nc1ccn([C@@H]2O[C@H](CO)[C@@H](O)[C@@H]2O)c(=O)n1
CC(C)C(=O)Nc1ccc([N+](=O)[O-])c(C(F)(F)F)c1
CC12CC3CC(C)(C1)CC(N)(C3)C2
Clc1ccc(COC(Cn2ccnc2)c2ccc(Cl)cc2Cl)cc1
CN[C@H]1CC[C@@H](c2ccc(Cl)c(Cl)c2)c2ccccc21
Cn1nnc2c(C(N)=O)ncn2c1=O
CN(C)CCC(c1ccc(Br)cc1)c1ccccn1
CN(C)C(=O)Oc1ccc[n+](C)c1.[Br-]
CCCCc1ncc(/C=C(\Cc2cccs2)C(=O)O)n1Cc1ccc(C(=O)O)cc1
CN1C2CCCC1CC(NC(=O)c1nn(C)c3ccccc13)C2
COCCCC/C(=N\OCCN)c1ccc(C(F)(F)F)cc1
CCCCC[C@H](O)/C=C/[C@@H]1[C@@H](C/C=C\CCCC(=O)O)[C@@H](O)C[C@H]1O
CCCCN(CCCC)CC(O)c1cc(Cl)cc2c1-c1ccc(Cl)cc1/C2=C/c1ccc(Cl)cc1
Cc1ccc(S(=O)(=O)NC(=O)NN2CCCCCC2)cc1
N=C(N)NCc1cccc(I)c1
Cc1onc(-c2ccccc2)c1C(=O)N[C@@H]1C(=O)N2[C@@H]1SC(C)(C)[C@@H]2C(=O)O
CC1CS(=O)(=O)CCN1/N=C/c1ccc([N+](=O)[O-])o1
CS(=O)(=O)OCCCCOS(C)(=O)=O
N=C(N)N
CN(C/C=C/C#CC(C)(C)C)Cc1cccc2ccccc12
CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCNCC3)nc21
COC(=O)[C@H](c1ccccc1)[C@H]1CCCCN1
CC(CN(C)C)CN1c2ccccc2Sc2ccccc21
COc1cc(NC(C)CCCN)c2ncccc2c1.O=P(O)(O)O.O=P(O)(O)O
NCCCC(N)(C(=O)O)C(F)F
CN1CCN(C2=Nc3ccccc3Oc3ccc(Cl)cc32)CC1
O=C1C(CC[S+]([O-])c2ccccc2)C(=O)N(c2ccccc2)N1c1ccccc1
Clc1ccccc1CN1CCc2sccc2C1
CC1=NN(c2ccccc2)C(=O)C1
NCCC(O)(P(=O)(O)O)P(=O)(O)O
C1COC(NC(C2CC2)C2CC2)=N1
CCOc1ccccc1OCCN[C@H](C)Cc1ccc(OC)c(S(N)(=O)=O)c1
C[C@H]1[C@H](NC(=O)/C(=N\OC(C)(C)C(=O)O)c2csc(N)n2)C(=O)N1S(=O)(=O)O
CC(C)(O/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)[O-])=C(C[n+]3ccccc3)CS[C@H]12)c1csc(N)n1)C(=O)O
CCOC(=O)[C@H](CCc1ccccc1)N[C@H]1CCc2ccccc2N(CC(=O)O)C1=O
CCOC(=O)Nc1ccc(NCc2ccc(F)cc2)cc1N
COc1cc(Nc2c(C#N)cnc3cc(OCCCN4CCN(C)CC4)c(OC)cc23)c(Cl)cc1Cl
CC(C)(C)NCC(O)COc1cccc2c1CCC(=O)N2
CN(C)C(=O)C(CCN1CCC(O)(c2ccc(Cl)cc2)CC1)(c1ccccc1)c1ccccc1
NS(=O)(=O)c1cc2c(cc1Cl)N=CNS2(=O)=O
Brc1c(NC2=NCCN2)ccc2nccnc12
Nc1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2=O
C=C1/C(=C\C=C2/CCC[C@]3(C)[C@@H]([C@H](C)CCCC(C)(C)O)CC[C@@H]23)C[C@@H](O)C[C@@H]1O
CC(C)NCC1CCc2cc(CO)c([N+](=O)[O-])cc2N1
Nc1cccc2c1CN(C1CCC(=O)NC1=O)C2=O
Oc1cc(Cl)ccc1Oc1ccc(Cl)cc1Cl
C[C@@H]1CN(c2c(F)c(N)c3c(=O)c(C(=O)O)cn(C4CC4)c3c2F)C[C@H](C)N1
N[C@@H](Cc1ccc(N(CCCl)CCCl)cc1)C(=O)O
Nc1ccn([C@H]2CC[C@@H](CO)O2)c(=O)n1
Cc1ccc(/C(=C\CN2CCCC2)c2ccccn2)cc1
Cc1c(-c2ccc(O)cc2)n(Cc2ccc(OCCN3CCCCCC3)cc2)c2ccc(O)cc12
CCC1(c2ccccc2)C(=O)NCNC1=O
O=C(O)CCCC[C@@H]1SC[C@@H]2NC(=O)N[C@@H]21
CCC1(c2ccccc2)NC(=O)N(C)C1=O
N=C(N)NC(=O)Cc1c(Cl)cccc1Cl
N[C@@H](CS)C(=O)O
CCC(=O)[N-]S(=O)(=O)c1ccc(-c2c(-c3ccccc3)noc2C)cc1.[Na+]
CC[C@@H](CO)NCCN[C@@H](CC)CO
COc1c(C)c2c(c(O)c1C/C=C(\C)CCC(=O)O)C(=O)OC2
COc1cc([C@@H]2c3cc4c(cc3[C@@H](O[C@@H]3O[C@@H]5CO[C@@H](C)O[C@H]5[C@H](O)[C@H]3O)[C@H]3COC(=O)[C@H]23)OCO4)cc(OC)c1O
CCC(Cc1c(I)cc(I)c(N)c1I)C(=O)O
COC(=O)C[C@](O)(CCCC(C)(C)O)C(=O)O[C@@H]1C(OC)=C[C@]23CCCN2CCc2cc4c(cc2[C@H]13)OCO4
C[C@@]12C(=O)OC(=O)[C@]1(C)[C@H]1CC[C@@H]2O1
CN[C@H](CC(C)C)C(=O)N[C@H]1C(=O)N[C@@H](CC(N)=O)C(=O)N[C@H]2C(=O)N[C@H]3C(=O)N[C@H](C(=O)N[C@H](C(=O)O)c4cc(O)cc(O)c4-c4cc3ccc4O)[C@H](O)c3ccc(c(Cl)c3)Oc3cc2cc(c3O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O[C@H]2C[C@](C)(N)[C@H](O)[C@H](C)O2)Oc2ccc(cc2Cl)[C@H]1O
NCCCC(O)(P(=O)(O)O)P(=O)(O)O
CC(O)(P(=O)(O)O)P(=O)(O)O
CC[C@]1(O)C[C@@H]2CN(CCc3c([nH]c4ccccc34)[C@@](C(=O)OC)(c3cc4c(cc3OC)N(C)[C@H]3[C@@](O)(C(=O)OC)[C@H](OC(C)=O)[C@]5(CC)C=CCN6CC[C@]43[C@@H]65)C2)C1
CC(=O)N1CCN(c2ccc(OC[C@@H]3CO[C@@](Cn4ccnc4)(c4ccc(Cl)cc4Cl)O3)cc2)CC1
COc1cc(C)c2c(Oc3cccc(C(F)(F)F)c3)c(OC)cc(NC(C)CCCN)c2n1
NC[C@H]1CC[C@H](C(=O)O)CC1
Cc1ccccc1N1C(=O)c2cc(S(N)(=O)=O)c(Cl)cc2NC1C
CC(=O)OCC(CCn1cnc2cnc(N)nc21)COC(C)=O
Nc1nc(=O)n([C@@H]2CS[C@H](CO)O2)cc1F
C#CCN[C@@H]1CCc2ccccc21
Nc1ccn([C@@H]2O[C@H](CO)[C@@H](O)C2(F)F)c(=O)n1
OC[C@H]1O[C@@H](O[C@@H]2[C@@H](CO)O[C@](O)(CO)[C@H]2O)[C@H](O)[C@@H](O)[C@H]1O
CS(=O)(=O)O.C[C@H](NCc1ccc(OCc2cccc(F)c2)cc1)C(N)=O
Cc1onc(-c2ccccc2Cl)c1C(=O)N[C@@H]1C(=O)N2[C@@H]1SC(C)(C)[C@@H]2C(=O)O
O=C(O)C(O)C(O)C(=O)O.Oc1ccc2c(c1)[C@@]13CCCC[C@@]1(O)[C@@H](C2)N(CC1CCC1)CC3
Cc1onc(-c2c(Cl)cccc2Cl)c1C(=O)N[C@@H]1C(=O)N2[C@@H]1SC(C)(C)[C@@H]2C(=O)O
CC(NC(C)(C)C)C(=O)c1cccc(Cl)c1
Oc1ccc2c3c1O[C@H]1[C@@H](O)CC[C@@]4(O)[C@@H](C2)N(CC2CCC2)CC[C@]314
COc1ccc2c(c1)[C@]13CCCC[C@@H]1[C@H](C2)N(C)CC3
OCCOCCN1CCN(C(c2ccccc2)c2ccc(Cl)cc2)CC1
CCCN(CCC)S(=O)(=O)c1ccc(C(=O)O)cc1
O=C(O)c1cc(-c2ccc(F)cc2F)ccc1O
Cc1ccccc1C(OCCN(C)C)c1ccccc1
NC(N)=Nc1nc(CSCC/C(N)=N/S(N)(=O)=O)cs1
COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@@](O)(C(=O)CO)C[C@@H]3O[C@H]1C[C@H](N)[C@H](O)[C@H](C)O1
COC(=O)[C@H](c1ccccc1)[C@H]1CCCCN1.Cl
CN(C)CCc1c[nH]c2ccc(Cn3cncn3)cc12
CN(C)CC/C=C1/c2ccccc2Sc2ccc(Cl)cc21
Cc1ccc(-c2nc3ccc(C)cn3c2CC(=O)N(C)C)cc1
CC(C)(C(=O)O)c1ccc(C(O)CCCN2CCC(C(O)(c3ccccc3)c3ccccc3)CC2)cc1
CCCc1c2oc(C(=O)[O-])cc(=O)c2cc2c(=O)cc(C(=O)[O-])n(CC)c12.[Na+].[Na+]
CCCCS(=O)(=O)N[C@@H](Cc1ccc(OCCCCC2CCNCC2)cc1)C(=O)O
O=c1[nH]c(=O)n([C@H]2C[C@H](O)[C@@H](CO)O2)cc1F
NC(=O)NC(=O)Cc1ccccc1
O=C1NC(c2ccccc2)(c2ccccc2)C(=O)N1COP(=O)([O-])[O-].[Na+].[Na+]
CC(C)(C)C(=O)OCOP(=O)(COCCn1cnc2c(N)ncnc21)OCOC(=O)C(C)(C)C
CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(CSc3nc(=O)c(O)nn3C)CS[C@H]12)c1csc(N)n1
O=P(O)(O)C(O)(Cc1cccnc1)P(=O)(O)O
O=P(O)(O)C(O)(Cn1ccnc1)P(=O)(O)O
CCCCCOc1ccc(-c2ccc(-c3ccc(C(=O)N[C@H]4C[C@@H](O)[C@@H](O)NC(=O)[C@@H]5[C@@H](O)[C@@H](C)CN5C(=O)[C@H]([C@@H](C)O)NC(=O)[C@H]([C@H](O)[C@@H](O)c5ccc(O)cc5)NC(=O)[C@@H]5C[C@@H](O)CN5C(=O)[C@H]([C@@H](C)O)NC4=O)cc3)cc2)cc1
N[C@@H](Cc1ccc(O)cc1)C(=O)O
CC(CCc1ccc(O)cc1)NCCc1ccc(O)c(O)c1
CC(=O)N[C@@H](CC(C)C)C(=O)O
C=CC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)/C(=N\O)c3csc(N)n3)[C@H]2SC1
O=C1CN(/N=C/c2ccc(-c3ccc([N+](=O)[O-])cc3)o2)C(=O)[N-]1.[Na+]
NC(=O)N1CCC(CC(=O)N2CCC([C@H]3c4ncc(Br)cc4CCc4cc(Cl)cc(Br)c43)CC2)CC1
CC(C)Nc1cccnc1N1CCN(C(=O)c2cc3cc(NS(C)(=O)=O)ccc3[nH]2)CC1.CS(=O)(=O)O
NC(=O)CC[C@H](N)C(=O)O
FC(F)(F)C(Cl)Br
OCCN(CCO)c1nc(N2CCCCC2)c2nc(N(CCO)CCO)nc(N3CCCCC3)c2n1
CC(C)(C(=O)c1cccnc1)c1cccnc1
OC(CCCN1CCCCC1)(c1ccccc1)c1ccccc1
CCN(CC)C(=O)N1CCN(C)CC1.O=C(O)CC(O)(CC(=O)O)C(=O)O
CC(C)c1nc(CN(C)C(=O)N[C@H](C(=O)N[C@@H](Cc2ccccc2)C[C@H](O)[C@H](Cc2ccccc2)NC(=O)OCc2cncs2)C(C)C)cs1
COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCCN1CCOCC1
NCC1(CC(=O)O)CCCCC1
COC[C@@H](NC(C)=O)C(=O)NCc1ccccc1
Cc1ccc(NC(=O)c2ccc(CN3CCN(C)CC3)cc2)cc1Nc1nccc(-c2cccnc2)n1
CCCN[C@H]1CCc2nc(N)sc2C1
CC(=O)Oc1ccc(C(c2ccc(OC(C)=O)cc2)c2ccccn2)cc1
CC(/C=C1\SC(=S)N(CC(=O)O)C1=O)=C\c1ccccc1
CCN(CC)CCOC(=O)c1ccc(N)cc1Cl.Cl
N=C(N)NC(=O)c1nc(Cl)c(N)nc1N
CN1CCC(=C2c3ccccc3CCc3cccnc32)CC1
CCN(CC)CCCC(C)Nc1ccnc2cc(Cl)ccc12.O=P(O)(O)O.O=P(O)(O)O
CCOC(=O)CCCCCCCCC(C)c1ccc(I)cc1
COc1cc(CNC(=O)CCCC/C=C/C(C)C)ccc1O
